"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","GDP","TOT","MLN_USD","A","2003",1317467.763,"E"
"IDN","GDP","TOT","MLN_USD","A","2004",1421001.335,"E"
"IDN","GDP","TOT","MLN_USD","A","2005",1548675.945,"E"
"IDN","GDP","TOT","MLN_USD","A","2006",1683312.047,"E"
"IDN","GDP","TOT","MLN_USD","A","2007",1838206.148,"E"
"IDN","GDP","TOT","MLN_USD","A","2008",1986656.18,
"IDN","GDP","TOT","MLN_USD","A","2009",2052493.739,
"IDN","GDP","TOT","MLN_USD","A","2010",2056981.02,
"IDN","GDP","TOT","MLN_USD","A","2011",2229511.719,
"IDN","GDP","TOT","MLN_USD","A","2012",2413435.226,
"IDN","GDP","TOT","MLN_USD","A","2013",2535041.373,
"IDN","GDP","TOT","MLN_USD","A","2014",2622251.601,
"IDN","GDP","TOT","MLN_USD","A","2015",2647706.549,
"IDN","GDP","TOT","MLN_USD","A","2016",2744896.64,
"IDN","GDP","TOT","MLN_USD","A","2017",2894125.53,
"IDN","GDP","TOT","MLN_USD","A","2018",3116958.911,
"IDN","GDP","TOT","MLN_USD","A","2019",3331807.554,
"IDN","GDP","TOT","MLN_USD","A","2020",3302376.91,
"ISR","GDP","TOT","MLN_USD","A","1977",22542.506,"E"
"ISR","GDP","TOT","MLN_USD","A","1978",25469.627,"E"
"ISR","GDP","TOT","MLN_USD","A","1979",29294.717,"E"
"ISR","GDP","TOT","MLN_USD","A","1980",32474.719,"E"
"ISR","GDP","TOT","MLN_USD","A","1981",37445.794,"E"
"ISR","GDP","TOT","MLN_USD","A","1982",40587.285,"E"
"ISR","GDP","TOT","MLN_USD","A","1983",43593.716,"E"
"ISR","GDP","TOT","MLN_USD","A","1984",45587.969,"E"
"ISR","GDP","TOT","MLN_USD","A","1985",48928.22,"E"
"ISR","GDP","TOT","MLN_USD","A","1986",52005.034,"E"
"ISR","GDP","TOT","MLN_USD","A","1987",57095.668,"E"
"ISR","GDP","TOT","MLN_USD","A","1988",60829.784,"E"
"ISR","GDP","TOT","MLN_USD","A","1989",63577.84,"E"
"ISR","GDP","TOT","MLN_USD","A","1990",70782.713,"E"
"ISR","GDP","TOT","MLN_USD","A","1991",78830.106,"E"
"ISR","GDP","TOT","MLN_USD","A","1992",86882.603,"E"
"ISR","GDP","TOT","MLN_USD","A","1993",92602.584,"E"
"ISR","GDP","TOT","MLN_USD","A","1994",101605.254,"E"
"ISR","GDP","TOT","MLN_USD","A","1995",110585.338,
"ISR","GDP","TOT","MLN_USD","A","1996",118226.347,
"ISR","GDP","TOT","MLN_USD","A","1997",124991.033,
"ISR","GDP","TOT","MLN_USD","A","1998",131710.111,
"ISR","GDP","TOT","MLN_USD","A","1999",138397.269,
"ISR","GDP","TOT","MLN_USD","A","2000",156919.011,
"ISR","GDP","TOT","MLN_USD","A","2001",160520.721,
"ISR","GDP","TOT","MLN_USD","A","2002",165760.975,
"ISR","GDP","TOT","MLN_USD","A","2003",159439.25,
"ISR","GDP","TOT","MLN_USD","A","2004",171760.602,
"ISR","GDP","TOT","MLN_USD","A","2005",172238.932,
"ISR","GDP","TOT","MLN_USD","A","2006",181312.087,
"ISR","GDP","TOT","MLN_USD","A","2007",197550.512,
"ISR","GDP","TOT","MLN_USD","A","2008",201065.271,
"ISR","GDP","TOT","MLN_USD","A","2009",206236.803,
"ISR","GDP","TOT","MLN_USD","A","2010",220369.943,
"ISR","GDP","TOT","MLN_USD","A","2011",237915.695,
"ISR","GDP","TOT","MLN_USD","A","2012",251920.659,
"ISR","GDP","TOT","MLN_USD","A","2013",276637.287,
"ISR","GDP","TOT","MLN_USD","A","2014",282342.337,
"ISR","GDP","TOT","MLN_USD","A","2015",297241.715,
"ISR","GDP","TOT","MLN_USD","A","2016",323408.139,
"ISR","GDP","TOT","MLN_USD","A","2017",340875.782,
"ISR","GDP","TOT","MLN_USD","A","2018",361441.284,
"ISR","GDP","TOT","MLN_USD","A","2019",382952.255,
"ISR","GDP","TOT","MLN_USD","A","2020",390712.627,
"RUS","GDP","TOT","MLN_USD","A","1995",893649.805,"E"
"RUS","GDP","TOT","MLN_USD","A","1996",877181.595,"E"
"RUS","GDP","TOT","MLN_USD","A","1997",904631.52,"E"
"RUS","GDP","TOT","MLN_USD","A","1998",865918.063,"E"
"RUS","GDP","TOT","MLN_USD","A","1999",934209.415,"E"
"RUS","GDP","TOT","MLN_USD","A","2000",1073593.408,"E"
"RUS","GDP","TOT","MLN_USD","A","2001",1152998.495,"E"
"RUS","GDP","TOT","MLN_USD","A","2002",1253122.777,"E"
"RUS","GDP","TOT","MLN_USD","A","2003",1437840.922,"E"
"RUS","GDP","TOT","MLN_USD","A","2004",1582506.988,"E"
"RUS","GDP","TOT","MLN_USD","A","2005",1822444.794,"E"
"RUS","GDP","TOT","MLN_USD","A","2006",2291243.855,"E"
"RUS","GDP","TOT","MLN_USD","A","2007",2553606.502,"E"
"RUS","GDP","TOT","MLN_USD","A","2008",3091455.591,"E"
"RUS","GDP","TOT","MLN_USD","A","2009",2973733.08,"E"
"RUS","GDP","TOT","MLN_USD","A","2010",3143873.887,"E"
"RUS","GDP","TOT","MLN_USD","A","2011",3259319.17,
"RUS","GDP","TOT","MLN_USD","A","2012",3480301.72,
"RUS","GDP","TOT","MLN_USD","A","2013",3741783.371,
"RUS","GDP","TOT","MLN_USD","A","2014",3763536.922,
"RUS","GDP","TOT","MLN_USD","A","2015",3526234.314,
"RUS","GDP","TOT","MLN_USD","A","2016",3538975.3,
"RUS","GDP","TOT","MLN_USD","A","2017",3807099.411,
"RUS","GDP","TOT","MLN_USD","A","2018",4211362.884,
"RUS","GDP","TOT","MLN_USD","A","2019",4283892.18,
"RUS","GDP","TOT","MLN_USD","A","2020",4133083.597,
"SVN","GDP","TOT","MLN_USD","A","1990",24676.973,"E"
"SVN","GDP","TOT","MLN_USD","A","1991",23240.939,"E"
"SVN","GDP","TOT","MLN_USD","A","1992",22471.827,"E"
"SVN","GDP","TOT","MLN_USD","A","1993",23658.354,"E"
"SVN","GDP","TOT","MLN_USD","A","1994",25450.859,"E"
"SVN","GDP","TOT","MLN_USD","A","1995",27051.747,
"SVN","GDP","TOT","MLN_USD","A","1996",28383.946,
"SVN","GDP","TOT","MLN_USD","A","1997",30340.383,
"SVN","GDP","TOT","MLN_USD","A","1998",31815.854,
"SVN","GDP","TOT","MLN_USD","A","1999",33876.846,
"SVN","GDP","TOT","MLN_USD","A","2000",35818.652,
"SVN","GDP","TOT","MLN_USD","A","2001",37762.261,
"SVN","GDP","TOT","MLN_USD","A","2002",40372.33,
"SVN","GDP","TOT","MLN_USD","A","2003",42091.237,
"SVN","GDP","TOT","MLN_USD","A","2004",45416.216,
"SVN","GDP","TOT","MLN_USD","A","2005",47716.594,
"SVN","GDP","TOT","MLN_USD","A","2006",51548.468,
"SVN","GDP","TOT","MLN_USD","A","2007",55572.363,
"SVN","GDP","TOT","MLN_USD","A","2008",59839.586,
"SVN","GDP","TOT","MLN_USD","A","2009",56209.216,
"SVN","GDP","TOT","MLN_USD","A","2010",57049.221,
"SVN","GDP","TOT","MLN_USD","A","2011",59391.555,
"SVN","GDP","TOT","MLN_USD","A","2012",59745.667,
"SVN","GDP","TOT","MLN_USD","A","2013",61744.434,
"SVN","GDP","TOT","MLN_USD","A","2014",63653.392,
"SVN","GDP","TOT","MLN_USD","A","2015",65265.909,
"SVN","GDP","TOT","MLN_USD","A","2016",70079.359,
"SVN","GDP","TOT","MLN_USD","A","2017",75438.709,
"SVN","GDP","TOT","MLN_USD","A","2018",80709.873,
"SVN","GDP","TOT","MLN_USD","A","2019",86035.958,
"SVN","GDP","TOT","MLN_USD","A","2020",84266.059,
"ZAF","GDP","TOT","MLN_USD","A","1970",49712.479,
"ZAF","GDP","TOT","MLN_USD","A","1971",54467.478,
"ZAF","GDP","TOT","MLN_USD","A","1972",57762.274,
"ZAF","GDP","TOT","MLN_USD","A","1973",63713.187,
"ZAF","GDP","TOT","MLN_USD","A","1974",73690.498,
"ZAF","GDP","TOT","MLN_USD","A","1975",81881.237,
"ZAF","GDP","TOT","MLN_USD","A","1976",88331.087,
"ZAF","GDP","TOT","MLN_USD","A","1977",93731.257,
"ZAF","GDP","TOT","MLN_USD","A","1978",103348.43,
"ZAF","GDP","TOT","MLN_USD","A","1979",116165.264,
"ZAF","GDP","TOT","MLN_USD","A","1980",135044.052,
"ZAF","GDP","TOT","MLN_USD","A","1981",155746.565,
"ZAF","GDP","TOT","MLN_USD","A","1982",164734.906,
"ZAF","GDP","TOT","MLN_USD","A","1983",168026.171,
"ZAF","GDP","TOT","MLN_USD","A","1984",182965.033,
"ZAF","GDP","TOT","MLN_USD","A","1985",186464.437,
"ZAF","GDP","TOT","MLN_USD","A","1986",190253.613,
"ZAF","GDP","TOT","MLN_USD","A","1987",199053.155,
"ZAF","GDP","TOT","MLN_USD","A","1988",214729.967,
"ZAF","GDP","TOT","MLN_USD","A","1989",228492.038,
"ZAF","GDP","TOT","MLN_USD","A","1990",236292.031,
"ZAF","GDP","TOT","MLN_USD","A","1991",241795.483,
"ZAF","GDP","TOT","MLN_USD","A","1992",242020.314,
"ZAF","GDP","TOT","MLN_USD","A","1993",250810.751,
"ZAF","GDP","TOT","MLN_USD","A","1994",264363.841,
"ZAF","GDP","TOT","MLN_USD","A","1995",278274.213,
"ZAF","GDP","TOT","MLN_USD","A","1996",295554.385,
"ZAF","GDP","TOT","MLN_USD","A","1997",308467.828,
"ZAF","GDP","TOT","MLN_USD","A","1998",313499.397,
"ZAF","GDP","TOT","MLN_USD","A","1999",325658.318,
"ZAF","GDP","TOT","MLN_USD","A","2000",346921.747,
"ZAF","GDP","TOT","MLN_USD","A","2001",364103.541,
"ZAF","GDP","TOT","MLN_USD","A","2002",383549.133,
"ZAF","GDP","TOT","MLN_USD","A","2003",402193.233,
"ZAF","GDP","TOT","MLN_USD","A","2004",431832.392,
"ZAF","GDP","TOT","MLN_USD","A","2005",468781.595,
"ZAF","GDP","TOT","MLN_USD","A","2006",510032.429,
"ZAF","GDP","TOT","MLN_USD","A","2007",551807.921,
"ZAF","GDP","TOT","MLN_USD","A","2008",580492.268,
"ZAF","GDP","TOT","MLN_USD","A","2009",575921.095,
"ZAF","GDP","TOT","MLN_USD","A","2010",600342.463,
"ZAF","GDP","TOT","MLN_USD","A","2011",633011.149,
"ZAF","GDP","TOT","MLN_USD","A","2012",637033.795,
"ZAF","GDP","TOT","MLN_USD","A","2013",668457.699,
"ZAF","GDP","TOT","MLN_USD","A","2014",682954.739,
"ZAF","GDP","TOT","MLN_USD","A","2015",695228.551,
"ZAF","GDP","TOT","MLN_USD","A","2016",707743.902,
"ZAF","GDP","TOT","MLN_USD","A","2017",724100.729,
"ZAF","GDP","TOT","MLN_USD","A","2018",747322.178,
"ZAF","GDP","TOT","MLN_USD","A","2019",761823.649,
"ZAF","GDP","TOT","MLN_USD","A","2020",717389.391,
"DEW","GDP","TOT","MLN_USD","A","1970",276730.633,
"DEW","GDP","TOT","MLN_USD","A","1971",299905.269,
"DEW","GDP","TOT","MLN_USD","A","1972",326366.453,
"DEW","GDP","TOT","MLN_USD","A","1973",360571.134,
"DEW","GDP","TOT","MLN_USD","A","1974",396464.788,
"DEW","GDP","TOT","MLN_USD","A","1975",429433.161,
"DEW","GDP","TOT","MLN_USD","A","1976",475429.982,
"DEW","GDP","TOT","MLN_USD","A","1977",521828.014,
"DEW","GDP","TOT","MLN_USD","A","1978",575265.783,
"DEW","GDP","TOT","MLN_USD","A","1979",648588.426,
"DEW","GDP","TOT","MLN_USD","A","1980",717053.748,
"DEW","GDP","TOT","MLN_USD","A","1981",788133.178,
"DEW","GDP","TOT","MLN_USD","A","1982",833736.023,
"DEW","GDP","TOT","MLN_USD","A","1983",880268.751,
"DEW","GDP","TOT","MLN_USD","A","1984",937246.114,
"DEW","GDP","TOT","MLN_USD","A","1985",989736.455,
"DEW","GDP","TOT","MLN_USD","A","1986",1032794.151,
"DEW","GDP","TOT","MLN_USD","A","1987",1074006.333,
"DEW","GDP","TOT","MLN_USD","A","1988",1152817.388,
"DEW","GDP","TOT","MLN_USD","A","1989",1244310.092,
"DEW","GDP","TOT","MLN_USD","A","1990",1358156.873,
"DEW","GDP","TOT","MLN_USD","A","1991",1475016.799,
"OECD","GDP","TOT","MLN_USD","A","1970",3228739.139,"E"
"OECD","GDP","TOT","MLN_USD","A","1971",3520695.762,"E"
"OECD","GDP","TOT","MLN_USD","A","1972",3875128.878,"E"
"OECD","GDP","TOT","MLN_USD","A","1973",4342933.597,"E"
"OECD","GDP","TOT","MLN_USD","A","1974",4786122.816,"E"
"OECD","GDP","TOT","MLN_USD","A","1975",5251275.872,"E"
"OECD","GDP","TOT","MLN_USD","A","1976",5811435.702,"E"
"OECD","GDP","TOT","MLN_USD","A","1977",6398595.319,"E"
"OECD","GDP","TOT","MLN_USD","A","1978",7155486.215,"E"
"OECD","GDP","TOT","MLN_USD","A","1979",8050887.244,"E"
"OECD","GDP","TOT","MLN_USD","A","1980",8893650.39,"E"
"OECD","GDP","TOT","MLN_USD","A","1981",9957043.522,"E"
"OECD","GDP","TOT","MLN_USD","A","1982",10584992.853,"E"
"OECD","GDP","TOT","MLN_USD","A","1983",11326262.696,"E"
"OECD","GDP","TOT","MLN_USD","A","1984",12293173.565,"E"
"OECD","GDP","TOT","MLN_USD","A","1985",13155622.864,"E"
"OECD","GDP","TOT","MLN_USD","A","1986",13820954.883,"E"
"OECD","GDP","TOT","MLN_USD","A","1987",14687275.961,"E"
"OECD","GDP","TOT","MLN_USD","A","1988",15898120.45,"E"
"OECD","GDP","TOT","MLN_USD","A","1989",17143595.986,"E"
"OECD","GDP","TOT","MLN_USD","A","1990",18320583.59,"E"
"OECD","GDP","TOT","MLN_USD","A","1991",19225862.14,"E"
"OECD","GDP","TOT","MLN_USD","A","1992",20114802.747,"E"
"OECD","GDP","TOT","MLN_USD","A","1993",20890689.542,"E"
"OECD","GDP","TOT","MLN_USD","A","1994",22041210.135,"E"
"OECD","GDP","TOT","MLN_USD","A","1995",23084241.49,"E"
"OECD","GDP","TOT","MLN_USD","A","1996",24284292.816,"E"
"OECD","GDP","TOT","MLN_USD","A","1997",25599707.615,"E"
"OECD","GDP","TOT","MLN_USD","A","1998",26480910.48,"E"
"OECD","GDP","TOT","MLN_USD","A","1999",27716614.016,"E"
"OECD","GDP","TOT","MLN_USD","A","2000",29635887.192,"E"
"OECD","GDP","TOT","MLN_USD","A","2001",30784054.184,"E"
"OECD","GDP","TOT","MLN_USD","A","2002",31973338.329,"E"
"OECD","GDP","TOT","MLN_USD","A","2003",33159952.971,"E"
"OECD","GDP","TOT","MLN_USD","A","2004",35175116.398,"E"
"OECD","GDP","TOT","MLN_USD","A","2005",37111322.681,
"OECD","GDP","TOT","MLN_USD","A","2006",39850436.586,
"OECD","GDP","TOT","MLN_USD","A","2007",42111682.599,
"OECD","GDP","TOT","MLN_USD","A","2008",43563471.965,
"OECD","GDP","TOT","MLN_USD","A","2009",42674916.072,
"OECD","GDP","TOT","MLN_USD","A","2010",44640407.475,"B"
"OECD","GDP","TOT","MLN_USD","A","2011",46692839.815,
"OECD","GDP","TOT","MLN_USD","A","2012",48221844.975,
"OECD","GDP","TOT","MLN_USD","A","2013",50265325.236,
"OECD","GDP","TOT","MLN_USD","A","2014",52041340.596,
"OECD","GDP","TOT","MLN_USD","A","2015",53859702.552,
"OECD","GDP","TOT","MLN_USD","A","2016",56097552.726,
"OECD","GDP","TOT","MLN_USD","A","2017",58571593.876,
"OECD","GDP","TOT","MLN_USD","A","2018",61240124.677,"E"
"OECD","GDP","TOT","MLN_USD","A","2019",63326858.707,"E"
"OECD","GDP","TOT","MLN_USD","A","2020",61533903.962,"E"
"OECDE","GDP","TOT","MLN_USD","A","1994",8975844.207,"E"
"OECDE","GDP","TOT","MLN_USD","A","1995",9435557.874,"E"
"OECDE","GDP","TOT","MLN_USD","A","1996",9848398.159,"E"
"OECDE","GDP","TOT","MLN_USD","A","1997",10342385.888,"E"
"OECDE","GDP","TOT","MLN_USD","A","1998",10626463.158,
"OECDE","GDP","TOT","MLN_USD","A","1999",11033461.495,
"OECDE","GDP","TOT","MLN_USD","A","2000",11835018.8,
"OECDE","GDP","TOT","MLN_USD","A","2001",12384815.265,
"OECDE","GDP","TOT","MLN_USD","A","2002",12927979.56,
"OECDE","GDP","TOT","MLN_USD","A","2003",13279167.965,
"OECDE","GDP","TOT","MLN_USD","A","2004",14022756.733,
"OECDE","GDP","TOT","MLN_USD","A","2005",14636241.479,
"OECDE","GDP","TOT","MLN_USD","A","2006",15945192.562,
"OECDE","GDP","TOT","MLN_USD","A","2007",16978835.337,
"OECDE","GDP","TOT","MLN_USD","A","2008",17852104.342,
"OECDE","GDP","TOT","MLN_USD","A","2009",17471040.234,
"OECDE","GDP","TOT","MLN_USD","A","2010",18235101.154,"B"
"OECDE","GDP","TOT","MLN_USD","A","2011",19182732.207,
"OECDE","GDP","TOT","MLN_USD","A","2012",19616309.185,
"OECDE","GDP","TOT","MLN_USD","A","2013",20459359.432,
"OECDE","GDP","TOT","MLN_USD","A","2014",21197933.285,
"OECDE","GDP","TOT","MLN_USD","A","2015",21983004.985,
"OECDE","GDP","TOT","MLN_USD","A","2016",23244648.759,
"OECDE","GDP","TOT","MLN_USD","A","2017",24462000.474,
"OECDE","GDP","TOT","MLN_USD","A","2018",25533513.785,"P"
"OECDE","GDP","TOT","MLN_USD","A","2019",26469499.502,"P"
"OECDE","GDP","TOT","MLN_USD","A","2020",25516890.827,"P"
"LVA","GDP","TOT","MLN_USD","A","1994",14835.391,
"LVA","GDP","TOT","MLN_USD","A","1995",13678.325,
"LVA","GDP","TOT","MLN_USD","A","1996",14238.746,
"LVA","GDP","TOT","MLN_USD","A","1997",15777.558,
"LVA","GDP","TOT","MLN_USD","A","1998",17033.778,
"LVA","GDP","TOT","MLN_USD","A","1999",17703.56,
"LVA","GDP","TOT","MLN_USD","A","2000",19042.231,
"LVA","GDP","TOT","MLN_USD","A","2001",21147.803,
"LVA","GDP","TOT","MLN_USD","A","2002",23289.296,
"LVA","GDP","TOT","MLN_USD","A","2003",25280.886,
"LVA","GDP","TOT","MLN_USD","A","2004",27764.924,
"LVA","GDP","TOT","MLN_USD","A","2005",31150.197,
"LVA","GDP","TOT","MLN_USD","A","2006",35134.58,
"LVA","GDP","TOT","MLN_USD","A","2007",40077.742,
"LVA","GDP","TOT","MLN_USD","A","2008",42617.067,
"LVA","GDP","TOT","MLN_USD","A","2009",36486.091,
"LVA","GDP","TOT","MLN_USD","A","2010",37169.562,
"LVA","GDP","TOT","MLN_USD","A","2011",39646.155,
"LVA","GDP","TOT","MLN_USD","A","2012",43311.605,
"LVA","GDP","TOT","MLN_USD","A","2013",45564.445,
"LVA","GDP","TOT","MLN_USD","A","2014",47483.528,
"LVA","GDP","TOT","MLN_USD","A","2015",49384.341,
"LVA","GDP","TOT","MLN_USD","A","2016",52362.25,
"LVA","GDP","TOT","MLN_USD","A","2017",55691.141,
"LVA","GDP","TOT","MLN_USD","A","2018",59378.335,
"LVA","GDP","TOT","MLN_USD","A","2019",61703.13,
"LVA","GDP","TOT","MLN_USD","A","2020",61253.459,
"BRA","GDP","TOT","MLN_USD","A","1995",1310885.157,
"BRA","GDP","TOT","MLN_USD","A","1996",1364355.991,
"BRA","GDP","TOT","MLN_USD","A","1997",1434999.307,
"BRA","GDP","TOT","MLN_USD","A","1998",1456056.827,
"BRA","GDP","TOT","MLN_USD","A","1999",1483991.236,
"BRA","GDP","TOT","MLN_USD","A","2000",1583737.988,
"BRA","GDP","TOT","MLN_USD","A","2001",1640971.198,
"BRA","GDP","TOT","MLN_USD","A","2002",1717826.456,
"BRA","GDP","TOT","MLN_USD","A","2003",1769689.546,
"BRA","GDP","TOT","MLN_USD","A","2004",1922011.09,
"BRA","GDP","TOT","MLN_USD","A","2005",2045343.057,
"BRA","GDP","TOT","MLN_USD","A","2006",2190727.859,
"BRA","GDP","TOT","MLN_USD","A","2007",2386123.391,
"BRA","GDP","TOT","MLN_USD","A","2008",2556454.782,
"BRA","GDP","TOT","MLN_USD","A","2009",2572703.03,
"BRA","GDP","TOT","MLN_USD","A","2010",2798617.242,
"BRA","GDP","TOT","MLN_USD","A","2011",2970630.763,
"BRA","GDP","TOT","MLN_USD","A","2012",2998534.425,
"BRA","GDP","TOT","MLN_USD","A","2013",3133893.65,
"BRA","GDP","TOT","MLN_USD","A","2014",3187155.079,
"BRA","GDP","TOT","MLN_USD","A","2015",3014754.849,
"BRA","GDP","TOT","MLN_USD","A","2016",2939094.21,
"BRA","GDP","TOT","MLN_USD","A","2017",3018705.989,
"BRA","GDP","TOT","MLN_USD","A","2018",3146320.981,
"LTU","GDP","TOT","MLN_USD","A","1995",21470.186,
"LTU","GDP","TOT","MLN_USD","A","1996",22941.763,
"LTU","GDP","TOT","MLN_USD","A","1997",25265.839,
"LTU","GDP","TOT","MLN_USD","A","1998",27550.7,
"LTU","GDP","TOT","MLN_USD","A","1999",27562.049,
"LTU","GDP","TOT","MLN_USD","A","2000",29569.579,
"LTU","GDP","TOT","MLN_USD","A","2001",32765.022,
"LTU","GDP","TOT","MLN_USD","A","2002",36085.819,
"LTU","GDP","TOT","MLN_USD","A","2003",41171.201,
"LTU","GDP","TOT","MLN_USD","A","2004",43968.09,
"LTU","GDP","TOT","MLN_USD","A","2005",48211.647,
"LTU","GDP","TOT","MLN_USD","A","2006",53828.551,
"LTU","GDP","TOT","MLN_USD","A","2007",61625.453,
"LTU","GDP","TOT","MLN_USD","A","2008",66270.653,
"LTU","GDP","TOT","MLN_USD","A","2009",57343.818,
"LTU","GDP","TOT","MLN_USD","A","2010",62292.855,
"LTU","GDP","TOT","MLN_USD","A","2011",69297.819,
"LTU","GDP","TOT","MLN_USD","A","2012",73809.042,
"LTU","GDP","TOT","MLN_USD","A","2013",79034.188,
"LTU","GDP","TOT","MLN_USD","A","2014",82647.295,
"LTU","GDP","TOT","MLN_USD","A","2015",83761.504,
"LTU","GDP","TOT","MLN_USD","A","2016",88700.479,
"LTU","GDP","TOT","MLN_USD","A","2017",95492.278,
"LTU","GDP","TOT","MLN_USD","A","2018",101879.175,
"LTU","GDP","TOT","MLN_USD","A","2019",108428.666,
"LTU","GDP","TOT","MLN_USD","A","2020",109529.841,
"SAU","GDP","TOT","MLN_USD","A","1970",54232.698,
"SAU","GDP","TOT","MLN_USD","A","1971",68344.746,
"SAU","GDP","TOT","MLN_USD","A","1972",88049.984,
"SAU","GDP","TOT","MLN_USD","A","1973",116667.46,
"SAU","GDP","TOT","MLN_USD","A","1974",162127.28,
"SAU","GDP","TOT","MLN_USD","A","1975",186404.749,
"SAU","GDP","TOT","MLN_USD","A","1976",221676.565,
"SAU","GDP","TOT","MLN_USD","A","1977",251940.242,
"SAU","GDP","TOT","MLN_USD","A","1978",267033.133,
"SAU","GDP","TOT","MLN_USD","A","1979",317602.122,
"SAU","GDP","TOT","MLN_USD","A","1980",368866.714,
"SAU","GDP","TOT","MLN_USD","A","1981",422710.089,
"SAU","GDP","TOT","MLN_USD","A","1982",399014.605,
"SAU","GDP","TOT","MLN_USD","A","1983",380573.701,
"SAU","GDP","TOT","MLN_USD","A","1984",382126.334,
"SAU","GDP","TOT","MLN_USD","A","1985",377164.537,
"SAU","GDP","TOT","MLN_USD","A","1986",404345.685,
"SAU","GDP","TOT","MLN_USD","A","1987",397836.551,
"SAU","GDP","TOT","MLN_USD","A","1988",445742.19,
"SAU","GDP","TOT","MLN_USD","A","1989",463506.168,
"SAU","GDP","TOT","MLN_USD","A","1990",520904.932,
"SAU","GDP","TOT","MLN_USD","A","1991",619341.2,
"SAU","GDP","TOT","MLN_USD","A","1992",658714.708,
"SAU","GDP","TOT","MLN_USD","A","1993",665125.504,
"SAU","GDP","TOT","MLN_USD","A","1994",683123.998,
"SAU","GDP","TOT","MLN_USD","A","1995",698927.183,
"SAU","GDP","TOT","MLN_USD","A","1996",730495.955,
"SAU","GDP","TOT","MLN_USD","A","1997",751294.684,
"SAU","GDP","TOT","MLN_USD","A","1998",781733,
"SAU","GDP","TOT","MLN_USD","A","1999",763176.096,
"SAU","GDP","TOT","MLN_USD","A","2000",824128.264,
"SAU","GDP","TOT","MLN_USD","A","2001",832007.958,
"SAU","GDP","TOT","MLN_USD","A","2002",821341.582,
"SAU","GDP","TOT","MLN_USD","A","2003",930645.164,
"SAU","GDP","TOT","MLN_USD","A","2004",1031758.941,
"SAU","GDP","TOT","MLN_USD","A","2005",1123197.697,
"SAU","GDP","TOT","MLN_USD","A","2006",1189455.013,
"SAU","GDP","TOT","MLN_USD","A","2007",1243968.072,
"SAU","GDP","TOT","MLN_USD","A","2008",1347422.314,
"SAU","GDP","TOT","MLN_USD","A","2009",1329736.077,
"SAU","GDP","TOT","MLN_USD","A","2010",1413023.527,
"SAU","GDP","TOT","MLN_USD","A","2011",1586748.761,
"SAU","GDP","TOT","MLN_USD","A","2012",1672470.749,
"SAU","GDP","TOT","MLN_USD","A","2013",1680157.97,
"SAU","GDP","TOT","MLN_USD","A","2014",1722861.782,
"SAU","GDP","TOT","MLN_USD","A","2015",1541832.118,
"SAU","GDP","TOT","MLN_USD","A","2016",1475671.786,
"SAU","GDP","TOT","MLN_USD","A","2017",1565891.922,
"SAU","GDP","TOT","MLN_USD","A","2018",1642519.382,
"SAU","GDP","TOT","MLN_USD","A","2019",1677381.92,
"SAU","GDP","TOT","MLN_USD","A","2020",1627982.386,
"EA19","GDP","TOT","MLN_USD","A","1995",6468537.502,
"EA19","GDP","TOT","MLN_USD","A","1996",6683883.354,
"EA19","GDP","TOT","MLN_USD","A","1997",6981093.598,
"EA19","GDP","TOT","MLN_USD","A","1998",7331746.506,
"EA19","GDP","TOT","MLN_USD","A","1999",7632191.88,
"EA19","GDP","TOT","MLN_USD","A","2000",8134362.766,
"EA19","GDP","TOT","MLN_USD","A","2001",8546267.916,
"EA19","GDP","TOT","MLN_USD","A","2002",8920909.265,
"EA19","GDP","TOT","MLN_USD","A","2003",9106520.361,
"EA19","GDP","TOT","MLN_USD","A","2004",9516868.77,
"EA19","GDP","TOT","MLN_USD","A","2005",9903044.348,
"EA19","GDP","TOT","MLN_USD","A","2006",10747618.216,
"EA19","GDP","TOT","MLN_USD","A","2007",11430760.93,
"EA19","GDP","TOT","MLN_USD","A","2008",11933442.476,
"EA19","GDP","TOT","MLN_USD","A","2009",11671845.649,
"EA19","GDP","TOT","MLN_USD","A","2010",12031970.479,
"EA19","GDP","TOT","MLN_USD","A","2011",12553856.229,
"EA19","GDP","TOT","MLN_USD","A","2012",12707264.762,
"EA19","GDP","TOT","MLN_USD","A","2013",13150924.658,
"EA19","GDP","TOT","MLN_USD","A","2014",13522167.715,
"EA19","GDP","TOT","MLN_USD","A","2015",13932242.202,
"EA19","GDP","TOT","MLN_USD","A","2016",14822444.033,
"EA19","GDP","TOT","MLN_USD","A","2017",15563499.571,
"EA19","GDP","TOT","MLN_USD","A","2018",16267737.087,
"EA19","GDP","TOT","MLN_USD","A","2019",16932623.701,
"EA19","GDP","TOT","MLN_USD","A","2020",16144803.113,
"ARG","GDP","TOT","MLN_USD","A","2004",470169.433,
"ARG","GDP","TOT","MLN_USD","A","2005",527729.109,
"ARG","GDP","TOT","MLN_USD","A","2006",587451.577,
"ARG","GDP","TOT","MLN_USD","A","2007",657569.211,
"ARG","GDP","TOT","MLN_USD","A","2008",697557.859,
"ARG","GDP","TOT","MLN_USD","A","2009",661275.817,
"ARG","GDP","TOT","MLN_USD","A","2010",736718.361,
"ARG","GDP","TOT","MLN_USD","A","2011",797263.882,
